"rules","support","confidence","coverage","lift","count","pvalue_test"
"{LSR_1=1,GJE1_1=1,TMEM40_2=1,POLI_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.728,12,6.31878750350325e-09
"{LSR_1=1,GJE1_1=1,TMEM40_2=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0595238095238095,0.833333333333333,0.0714285714285714,1.68,15,6.31878750350325e-09
"{LSR_1=1,PPP1R9A_1=1,GJE1_1=1,TMEM40_2=1,CCDC61_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{LSR_1=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1,CCDC61_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{LSR_1=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1,PRSS55_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1,PRSS55_1_homo=1} => {grading=0}",0.0515873015873016,0.8125,0.0634920634920635,1.638,13,6.31878750350325e-09
"{GJE1_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,PRSS55_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{PDE11A_2=1,HAPLN3_2=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{LSR_1=1,HAPLN3_2=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1} => {grading=0}",0.0515873015873016,0.928571428571429,0.0555555555555556,1.872,13,6.31878750350325e-09
"{HAPLN3_2=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0634920634920635,1,0.0634920634920635,2.016,16,6.31878750350325e-09
"{PDE11A_2=1,LSR_1=1,HAPLN3_2=1,GJE1_1=1,RBM11_1_homo=1} => {grading=0}",0.0555555555555556,0.875,0.0634920634920635,1.764,14,6.31878750350325e-09
"{PDE11A_2=1,LSR_1=1,HAPLN3_2=1,GJE1_1=1,APOBEC1_1_homo=1} => {grading=0}",0.0674603174603175,0.85,0.0793650793650794,1.7136,17,6.31878750350325e-09
"{LSR_1=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{PDE11A_2=1,LSR_1=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{LSR_1=1,GJE1_1=1,TMEM40_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0634920634920635,0.941176470588235,0.0674603174603175,1.89741176470588,16,1.03663702715622e-10
"{LSR_1=1,GJE1_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0674603174603175,0.85,0.0793650793650794,1.7136,17,1.03663702715622e-10
"{STXBP5L_2=1,PPP1R9A_1=1,ALCAM_2=1,POLI_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,1,0.0317460317460317,2.016,8,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,PPP1R9A_1=1,ALCAM_2=1,POLI_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{STXBP5L_2=1,PDE11A_2=1,ALCAM_2=1,POLI_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,ALCAM_2=1,POLI_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{STXBP5L_2=1,PDE11A_2=1,LSR_1=1,ALCAM_2=1,POLI_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,PPP1R9A_1=1,ALCAM_2=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,1,0.0317460317460317,2.016,8,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,TMEM40_2=1,TXLNB_1=1,POLI_1_homo=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{STXBP5L_2=1,MYO1H_1=1,RBM11_1_homo=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,MYO1H_1=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0396825396825397,1,0.0396825396825397,2.016,10,6.31878750350325e-09
"{STXBP5L_2=1,FABP1_1=1,TMEM40_2=1,RBM11_1_homo=1,POLI_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,1.03663702715622e-10
"{STXBP5L_2=1,LSR_1=1,FABP1_1=1,RBM11_1_homo=1,POLI_1_homo=1} => {grading=0}",0.0396825396825397,1,0.0396825396825397,2.016,10,1.08733688820887e-08
"{STXBP5L_2=1,LSR_1=1,PPP1R9A_1=1,FABP1_1=1,RBM11_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,FABP1_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,1.08733688820887e-08
"{STXBP5L_2=1,SLC24A3_1=1,FABP1_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{STXBP5L_2=1,TMEM40_2=1,RBM11_1_homo=1,RALY_1_homo=1,A2ML1_2_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,RBM11_1_homo=1,RALY_1_homo=1,A2ML1_2_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,RALY_1_homo=1,A2ML1_2_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,1.03663702715622e-10
"{STXBP5L_2=1,TMEM40_2=1,RBM11_1_homo=1,POLI_1_homo=1,RALY_1_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,RBM11_1_homo=1,POLI_1_homo=1,RALY_1_homo=1} => {grading=0}",0.0515873015873016,0.866666666666667,0.0595238095238095,1.7472,13,6.31878750350325e-09
"{STXBP5L_2=1,TMEM40_2=1,RBM11_1_homo=1,POLI_1_homo=1,A2ML1_2_homo=1} => {grading=0}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.728,12,6.31878750350325e-09
"{STXBP5L_2=1,TMEM40_2=1,POLI_1_homo=1,A2ML1_2_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,POLI_1_homo=1,A2ML1_2_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,6.31878750350325e-09
"{STXBP5L_2=1,TMEM40_2=1,RBM11_1_homo=1,A2ML1_2_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,TMEM40_2=1,RBM11_1_homo=1,A2ML1_2_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,TMEM40_2=1,A2ML1_2_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.728,12,1.03663702715622e-10
"{STXBP5L_2=1,LSR_1=1,RBM11_1_homo=1,POLI_1_homo=1,PRSS55_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{STXBP5L_2=1,HAPLN3_2=1,TMEM40_2=1,RBM11_1_homo=1,POLI_1_homo=1} => {grading=0}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.848,11,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,HAPLN3_2=1,TMEM40_2=1,POLI_1_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{STXBP5L_2=1,HAPLN3_2=1,TMEM40_2=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,HAPLN3_2=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0595238095238095,0.833333333333333,0.0714285714285714,1.68,15,6.31878750350325e-09
"{STXBP5L_2=1,TMEM40_2=1,RBM11_1_homo=1,POLI_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,6.31878750350325e-09
"{STXBP5L_2=1,LSR_1=1,TMEM40_2=1,RBM11_1_homo=1,POLI_1_homo=1} => {grading=0}",0.0515873015873016,0.8125,0.0634920634920635,1.638,13,1.03663702715622e-10
"{STXBP5L_2=1,LSR_1=1,RBM11_1_homo=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0634920634920635,0.8,0.0793650793650794,1.6128,16,1.49512485694478e-12
"{STXBP5L_2=1,LSR_1=1,TMEM40_2=1,RBM11_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{SLC24A3_1=1,BCAT2_1=1,ALCAM_2=1,ARHGAP25_1=1,PRSS55_1_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{LSR_1=1,BCAT2_1=1,ALCAM_2=1,ARHGAP25_1=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{SLC24A3_1=1,BCAT2_1=1,ALCAM_2=1,ARHGAP25_1=1,RHBDF2_1_homo=1} => {grading=0}",0.0357142857142857,1,0.0357142857142857,2.016,9,6.31878750350325e-09
"{LSR_1=1,RNF149_1=1,ALCAM_2=1,ARHGAP25_1=1,POLI_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{PDE11A_2=1,LSR_1=1,RNF149_1=1,ALCAM_2=1,POLI_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{LSR_1=1,CHPT1_1=1,ALCAM_2=1,ARHGAP25_1=1,CFHR4_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{LSR_1=1,CHPT1_1=1,ALCAM_2=1,ARHGAP25_1=1,RHBDF2_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{LSR_1=1,CHPT1_1=1,ALCAM_2=1,ARHGAP25_1=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{PDE11A_2=1,LSR_1=1,CHPT1_1=1,ALCAM_2=1,ARHGAP25_1=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{LSR_1=1,SLC24A3_1=1,CHPT1_1=1,ALCAM_2=1,ARHGAP25_1=1} => {grading=0}",0.0357142857142857,1,0.0357142857142857,2.016,9,6.31878750350325e-09
"{SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,PRSS55_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.848,11,6.31878750350325e-09
"{LSR_1=1,SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,PRSS55_1_homo=1} => {grading=0}",0.0396825396825397,1,0.0396825396825397,2.016,10,6.31878750350325e-09
"{LSR_1=1,ALCAM_2=1,ARHGAP25_1=1,CFHR4_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0515873015873016,0.866666666666667,0.0595238095238095,1.7472,13,6.31878750350325e-09
"{LSR_1=1,ALCAM_2=1,ARHGAP25_1=1,CFHR4_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,1.03663702715622e-10
"{LSR_1=1,SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,CFHR4_1_homo=1} => {grading=0}",0.0476190476190476,1,0.0476190476190476,2.016,12,6.31878750350325e-09
"{LSR_1=1,IGFBP2_1=1,SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1} => {grading=0}",0.0555555555555556,1,0.0555555555555556,2.016,14,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,ALCAM_2=1,ARHGAP25_1=1,RHBDF2_1_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,ALCAM_2=1,ARHGAP25_1=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{PDE11A_2=1,SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,RBM11_1_homo=1} => {grading=0}",0.0476190476190476,1,0.0476190476190476,2.016,12,6.31878750350325e-09
"{LSR_1=1,SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,RBM11_1_homo=1} => {grading=0}",0.0555555555555556,1,0.0555555555555556,2.016,14,6.31878750350325e-09
"{LSR_1=1,ALCAM_2=1,ARHGAP25_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0555555555555556,0.875,0.0634920634920635,1.764,14,6.31878750350325e-09
"{SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0595238095238095,0.9375,0.0634920634920635,1.89,15,6.31878750350325e-09
"{LSR_1=1,ALCAM_2=1,ARHGAP25_1=1,RHBDF2_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{LSR_1=1,SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,RHBDF2_1_homo=1} => {grading=0}",0.0555555555555556,1,0.0555555555555556,2.016,14,6.31878750350325e-09
"{LSR_1=1,SLC24A3_1=1,ALCAM_2=1,ARHGAP25_1=1,TXNRD1_1_homo=1} => {grading=0}",0.0436507936507936,1,0.0436507936507936,2.016,11,6.31878750350325e-09
"{LSR_1=1,CHPT1_1=1,TMEM40_2=1,ALCAM_2=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,ALCAM_2=1,CFHR4_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{LSR_1=1,SLC24A3_1=1,TMEM40_2=1,ALCAM_2=1,CFHR4_1_homo=1} => {grading=0}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.848,11,6.31878750350325e-09
"{LSR_1=1,EPCAM_1=1,TMEM40_2=1,ALCAM_2=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,ALCAM_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0674603174603175,0.80952380952381,0.0833333333333333,1.632,17,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,C1orf109_1=1,ALCAM_2=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{PDE11A_2=1,LSR_1=1,TMEM40_2=1,ALCAM_2=1,TXNRD1_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{PDE11A_2=1,LSR_1=1,ALCAM_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0634920634920635,0.8,0.0793650793650794,1.6128,16,1.08733688820887e-08
"{LSR_1=1,TMEM40_2=1,TXLNB_1=1,POLI_1_homo=1,CFHR4_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,TXLNB_1=1,RBM11_1_homo=1,POLI_1_homo=1} => {grading=0}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.728,12,6.31878750350325e-09
"{LSR_1=1,TXLNB_1=1,RBM11_1_homo=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0515873015873016,0.866666666666667,0.0595238095238095,1.7472,13,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,CFHR4_1_homo=1,FAM184B_2_homo=1,DISP3_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{HAPLN3_2=1,MYO1H_1=1,NCOA3_1=1,RBM11_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{LSR_1=1,HAPLN3_2=1,MYO1H_1=1,NCOA3_1=1,FAM184B_2_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{HAPLN3_2=1,MYO1H_1=1,NCOA3_1=1,APOBEC1_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0317460317460317,1,0.0317460317460317,2.016,8,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,TMEM40_2=1,CILP_3_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0238095238095238,1,0.0238095238095238,2.016,6,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,APOBEC1_1_homo=1,CILP_3_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,APOBEC1_1_homo=1,FAM184B_2_homo=1,COQ7_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,ARHGAP25_1=1,RBM11_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,ARHGAP25_1=1,FAM184B_2_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{GSTM3_1=1,MYO1H_1=1,TMEM40_2=1,FAM184B_2_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,1,0.0396825396825397,2.016,10,1.03663702715622e-10
"{MYO1H_1=1,CHPT1_1=1,TMEM40_2=1,FAM184B_2_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{HAPLN3_2=1,MYO1H_1=1,TMEM40_2=1,POLI_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,1.03663702715622e-10
"{HAPLN3_2=1,MYO1H_1=1,RBM11_1_homo=1,POLI_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,1.03663702715622e-10
"{HAPLN3_2=1,MYO1H_1=1,POLI_1_homo=1,FAM184B_2_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{HAPLN3_2=1,MYO1H_1=1,POLI_1_homo=1,APOBEC1_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,1.03663702715622e-10
"{MYO1H_1=1,TMEM40_2=1,POLI_1_homo=1,FAM184B_2_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,TMEM40_2=1,POLI_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,1.08733688820887e-08
"{LSR_1=1,MYO1H_1=1,RBM11_1_homo=1,POLI_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,1.08733688820887e-08
"{LSR_1=1,HAPLN3_2=1,MYO1H_1=1,RBM11_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,1.08733688820887e-08
"{HAPLN3_2=1,MYO1H_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,1.08733688820887e-08
"{LSR_1=1,HAPLN3_2=1,MYO1H_1=1,APOBEC1_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,1.08733688820887e-08
"{LSR_1=1,MYO1H_1=1,TMEM40_2=1,CFHR4_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.848,11,6.31878750350325e-09
"{LSR_1=1,MYO1H_1=1,TMEM40_2=1,RBM11_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0357142857142857,1,0.0357142857142857,2.016,9,2.37654735374918e-10
"{MYO1H_1=1,TMEM40_2=1,FAM184B_2_homo=1,RHBDF2_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,1.08733688820887e-08
"{LSR_1=1,MYO1H_1=1,TMEM40_2=1,FAM184B_2_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0357142857142857,1,0.0357142857142857,2.016,9,1.49512485694478e-12
"{LSR_1=1,MYO1H_1=1,FAM184B_2_homo=1,RHBDF2_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,1.08733688820887e-08
"{GSTM3_1=1,BCAT2_1=1,TMEM40_2=1,FAM184B_2_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,1.03663702715622e-10
"{LSR_1=1,BCAT2_1=1,TMEM40_2=1,FAM184B_2_homo=1,PRSS55_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{LSR_1=1,HAPLN3_2=1,NCOA3_1=1,RBM11_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{LSR_1=1,HAPLN3_2=1,NCOA3_1=1,APOBEC1_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{GSTM3_1=1,CHPT1_1=1,TMEM40_2=1,RBM11_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{GSTM3_1=1,CHPT1_1=1,TMEM40_2=1,FAM184B_2_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{GSTM3_1=1,HAPLN3_2=1,POLI_1_homo=1,APOBEC1_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0476190476190476,0.8,0.0595238095238095,1.6128,12,6.31878750350325e-09
"{GSTM3_1=1,TMEM40_2=1,RBM11_1_homo=1,CCDC61_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{LSR_1=1,GSTM3_1=1,TMEM40_2=1,CFHR4_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
"{HAPLN3_2=1,TMEM40_2=1,RBM11_1_homo=1,POLI_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,1.03663702715622e-10
"{TMEM40_2=1,RBM11_1_homo=1,CFHR4_1_homo=1,FAM184B_2_homo=1,PRSS55_1_homo=1} => {grading=0}",0.0317460317460317,1,0.0317460317460317,2.016,8,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,RBM11_1_homo=1,CFHR4_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{LSR_1=1,TMEM40_2=1,CFHR4_1_homo=1,APOBEC1_1_homo=1,FAM184B_2_homo=1} => {grading=0}",0.0714285714285714,0.818181818181818,0.0873015873015873,1.64945454545455,18,6.31878750350325e-09
"{FNDC9_1=1,GSTM3_1=1,MYO1H_1=1,TMEM40_2=1,RHBDF2_1_homo=1} => {grading=0}",0.0357142857142857,0.9,0.0396825396825397,1.8144,9,6.31878750350325e-09
"{FNDC9_1=1,GSTM3_1=1,MYO1H_1=1,TMEM40_2=1,TXNRD1_1_homo=1} => {grading=0}",0.0277777777777778,1,0.0277777777777778,2.016,7,6.31878750350325e-09
"{FNDC9_1=1,LSR_1=1,GSTM3_1=1,MYO1H_1=1,TMEM40_2=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{FNDC9_1=1,GSTM3_1=1,MYO1H_1=1,TMEM40_2=1,APOBEC1_1_homo=1} => {grading=0}",0.0396825396825397,1,0.0396825396825397,2.016,10,6.31878750350325e-09
"{FNDC9_1=1,LSR_1=1,MYO1H_1=1,TMEM40_2=1,RHBDF2_1_homo=1} => {grading=0}",0.0317460317460317,0.8,0.0396825396825397,1.6128,8,6.31878750350325e-09
"{FNDC9_1=1,LSR_1=1,MYO1H_1=1,TMEM40_2=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,6.31878750350325e-09
