"rules","support","confidence","coverage","lift","count","pvalue_test"
"{FAM160B2_1=1,SWT1_2=1,SEC16A_1=1} => {grading=0}",0.0938337801608579,0.853658536585366,0.109919571045576,1.53083958724203,35,1.85919085889447e-08
"{TTLL4_1=1,SWT1_2=1,SEC16A_1=1} => {grading=0}",0.131367292225201,0.80327868852459,0.163538873994638,1.44049495586381,49,3.32574108432481e-09
"{FSIP2_2_homo=1,TMEM221_2_homo=1,TXK_1_hemi=1} => {grading=0}",0.0670241286863271,0.862068965517241,0.0777479892761394,1.54592175066313,25,1.89926407677451e-09
"{AURKA_1=1,FSIP2_2_homo=1,TMEM221_2_homo=1} => {grading=0}",0.0938337801608579,0.813953488372093,0.115281501340483,1.45963774597496,35,3.32574108432481e-09
"{FSIP2_2_homo=1,TMEM221_2_homo=1,ANOS1_1_hemi=1} => {grading=0}",0.107238605898123,0.816326530612245,0.131367292225201,1.46389324960754,40,1.70920745398156e-07
"{PPM1E_1=1,FSIP2_2_homo=1,TMEM221_2_homo=1} => {grading=0}",0.142091152815013,0.815384615384615,0.17426273458445,1.46220414201183,53,1.08615486997447e-08
"{NLRP6_1=1,HOXD4_1=1,FSIP2_2_homo=1} => {grading=0}",0.131367292225201,0.80327868852459,0.163538873994638,1.44049495586381,49,6.87865905224722e-08
"{THOC5_2=1,ZNF75A_1=1,HOXA4_1=1} => {grading=0}",0.0804289544235925,0.810810810810811,0.0991957104557641,1.45400207900208,30,1.85919085889447e-08
"{PPP1R26_1=1,DNAH6_1=1,ZNF75A_1=1} => {grading=0}",0.0884718498659517,0.804878048780488,0.109919571045576,1.44336303939962,33,5.54970716074877e-08
"{TMPRSS15_3=1,ZNF75A_1=1,ANO9_1=1} => {grading=0}",0.0884718498659517,0.804878048780488,0.109919571045576,1.44336303939962,33,1.89926407677451e-09
"{ZNF75A_1=1,HOXA4_1=1,ANO9_1=1} => {grading=0}",0.0884718498659517,0.804878048780488,0.109919571045576,1.44336303939962,33,1.51786380064726e-12
"{OR56A4_1=1,TMEM221_2_homo=1,COG3_1_homo=1} => {grading=0}",0.0857908847184987,0.864864864864865,0.0991957104557641,1.55093555093555,32,9.65770290887654e-12
"{HDLBP_1=1,TMEM221_2_homo=1,PRKX_1_hemi=1} => {grading=0}",0.120643431635389,0.818181818181818,0.14745308310992,1.46722027972028,45,2.51981468452165e-11
"{HDLBP_1=1,RRM2_1_homo=1,PRKX_1_hemi=1} => {grading=0}",0.115281501340483,0.843137254901961,0.136729222520107,1.51197209653092,43,5.71006162792368e-11
"{N4BP2_1=1,TMPRSS15_3=1,HHLA1_2=1} => {grading=0}",0.0750670241286863,0.823529411764706,0.0911528150134048,1.47680995475113,28,3.64205647101872e-15
"{N4BP2_1=1,HHLA1_2=1,TMEM221_2_homo=1} => {grading=0}",0.0884718498659517,0.846153846153846,0.10455764075067,1.51738165680473,33,6.87865905224722e-08
"{N4BP2_1=1,HHLA1_2=1,HOXA4_1=1} => {grading=0}",0.0777479892761394,0.828571428571429,0.0938337801608579,1.48585164835165,29,5.71006162792368e-11
"{N4BP2_1=1,OR56A4_1=1,HHLA1_2=1} => {grading=0}",0.0750670241286863,0.8,0.0938337801608579,1.43461538461538,28,5.54970716074877e-08
"{N4BP2_1=1,HHLA1_2=1,HOXA4_1_homo=1} => {grading=0}",0.0911528150134048,0.85,0.107238605898123,1.52427884615385,34,1.89926407677451e-09
"{N4BP2_1=1,MIA3_1=1,HHLA1_2=1} => {grading=0}",0.107238605898123,0.833333333333333,0.128686327077748,1.49439102564103,40,6.87865905224722e-08
"{N4BP2_1=1,NLRP6_1=1,HHLA1_2=1} => {grading=0}",0.109919571045576,0.836734693877551,0.131367292225201,1.50049058084772,41,1.17357749628925e-07
"{THOC5_2=1,TMPRSS15_3=1,AKAP10_1=1} => {grading=0}",0.0938337801608579,0.833333333333333,0.112600536193029,1.49439102564103,35,4.43424767435679e-10
"{N4BP2_1=1,DNAH6_1=1,TMEM221_2_homo=1} => {grading=0}",0.0831099195710456,0.815789473684211,0.101876675603217,1.46293016194332,31,6.87865905224722e-08
"{N4BP2_1=1,DNAH6_1=1,FAM160B2_1=1} => {grading=0}",0.0884718498659517,0.825,0.107238605898123,1.47944711538462,33,7.5043382695362e-16
"{N4BP2_1=1,DNAH6_1=1,LINS1_3=1} => {grading=0}",0.096514745308311,0.8,0.120643431635389,1.43461538461538,36,1.85919085889447e-08
"{N4BP2_1=1,MIA3_1=1,DNAH6_1=1} => {grading=0}",0.117962466487936,0.8,0.14745308310992,1.43461538461538,44,5.77846130037024e-10
"{HDLBP_1=1,DNAH6_1=1,CLDN16_1=1} => {grading=0}",0.109919571045576,0.803921568627451,0.136729222520107,1.44164781297134,41,3.32574108432481e-09
"{TMPRSS15_3=1,OR56A4_1=1,TMEM221_2_homo=1} => {grading=0}",0.10455764075067,0.847826086956522,0.123324396782842,1.52038043478261,39,5.54970716074877e-08
"{N4BP2_1=1,TMEM221_2_homo=1,PAX4_1_homo=1} => {grading=0}",0.123324396782842,0.807017543859649,0.152815013404826,1.44719973009447,46,3.32574108432481e-09
"{SYT16_1=1,GMNC_1=1,PPARGC1A_2=1,PNPT1_1=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,1.89390902864375e-08
"{LMO7_5=1,GMNC_1=1,PSKH2_1=1,IL17RC_1_homo=1} => {grading=1}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.86745718050066,19,7.81306379085809e-08
"{PLEKHH1_1=1,PSKH2_1=1,HNRNPA1L2_2=1,FIGLA_1_hemi=1} => {grading=1}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.86745718050066,19,7.81306379085809e-08
"{PLEKHH1_1=1,PSKH2_1=1,HNRNPA1L2_2=1,FOXR2_1_hemi=1} => {grading=1}",0.0536193029490617,0.8,0.0670241286863271,1.80848484848485,20,6.50245255110925e-09
"{MSH4_1=1,PLEKHH1_1=1,TFRC_1=1,LY6D_1=1} => {grading=1}",0.0536193029490617,0.952380952380952,0.0563002680965147,2.15295815295815,20,6.50245255110925e-09
"{MSH4_1=1,PLEKHH1_1=1,OTOP2_1=1,LY6D_1=1} => {grading=1}",0.0509383378016086,0.95,0.0536193029490617,2.14757575757576,19,7.81306379085809e-08
"{MSH4_1=1,PLEKHH1_1=1,LY6D_1=1,FIGLA_1_hemi=1} => {grading=1}",0.0536193029490617,0.952380952380952,0.0563002680965147,2.15295815295815,20,7.81306379085809e-08
"{MSH4_1=1,PLEKHH1_1=1,LY6D_1=1,FOXR2_1_hemi=1} => {grading=1}",0.0536193029490617,1,0.0536193029490617,2.26060606060606,20,6.50245255110925e-09
"{MSH4_1=1,PLEKHH1_1=1,TFRC_1=1,SLC25A5_1_hemi=1} => {grading=1}",0.0536193029490617,0.833333333333333,0.064343163538874,1.88383838383838,20,7.81306379085809e-08
"{MSH4_1=1,PLEKHH1_1=1,SLC25A5_1_hemi=1,FOXR2_1_hemi=1} => {grading=1}",0.0536193029490617,0.8,0.0670241286863271,1.80848484848485,20,7.81306379085809e-08
"{C5_1=1,PLEKHH1_1=1,PSKH2_1=1,IL17RC_1_homo=1} => {grading=1}",0.0536193029490617,0.833333333333333,0.064343163538874,1.88383838383838,20,7.81306379085809e-08
"{ADAM15_1=1,GORAB_1=1,PLEKHH1_1=1,PSKH2_1=1} => {grading=1}",0.0536193029490617,0.8,0.0670241286863271,1.80848484848485,20,7.81306379085809e-08
"{UNC13A_1=1,LY6D_1=1,PLEKHN1_1=1,IL17RC_1_homo=1} => {grading=1}",0.0536193029490617,0.869565217391304,0.0616621983914209,1.96574440052701,20,6.50245255110925e-09
"{ADAM15_1=1,UNC13A_1=1,LY6D_1=1,PLEKHN1_1=1} => {grading=1}",0.0536193029490617,0.8,0.0670241286863271,1.80848484848485,20,6.50245255110925e-09
"{UNC13A_1=1,DGCR2_1=1,LY6D_1=1,FIGLA_1_hemi=1} => {grading=1}",0.0563002680965147,0.84,0.0670241286863271,1.89890909090909,21,5.19520867201815e-10
"{UNC13A_1=1,TFRC_1=1,LY6D_1=1,IL17RC_1_homo=1} => {grading=1}",0.064343163538874,0.8,0.0804289544235925,1.80848484848485,24,5.19520867201815e-10
"{ADAM15_1=1,UNC13A_1=1,OTOP2_1=1,DGCR2_1=1} => {grading=1}",0.0670241286863271,0.806451612903226,0.0831099195710456,1.82306940371456,25,6.50245255110925e-09
"{UNC13A_1=1,OTOP2_1=1,TFRC_1=1,RBBP6_2=1} => {grading=1}",0.0697050938337802,0.8125,0.0857908847184987,1.83674242424242,26,7.81306379085809e-08
"{N4BP2_1=1,TTLL4_1=1,MAML3_1=1,C1GALT1C1_1_hemi=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,1.89390902864375e-08
"{CPO_1=1,ZZEF1_2=1,PNPT1_1=1,IBTK_1_hemi=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,5.54970716074877e-08
"{ZZEF1_2=1,PNPT1_1=1,TENT5D_1_hemi=1,IBTK_1_hemi=1} => {grading=0}",0.0509383378016086,0.904761904761905,0.0563002680965147,1.62248168498168,19,4.43424767435679e-10
"{PPM1E_1=1,ZZEF1_2=1,PNPT1_1=1,IBTK_1_hemi=1} => {grading=0}",0.064343163538874,0.857142857142857,0.0750670241286863,1.53708791208791,24,5.54970716074877e-08
"{PPM1E_1=1,SPNS3_1=1,ZZEF1_2=1,TENT5D_1_hemi=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,1.89390902864375e-08
"{PPM1E_1=1,KRTAP27.1_1=1,ZNF75A_1=1,ZZEF1_2=1} => {grading=0}",0.0536193029490617,0.833333333333333,0.064343163538874,1.49439102564103,20,5.54970716074877e-08
"{CPO_1=1,ZZEF1_2=1,TRIM65_2=1,COG3_1_homo=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,1.95069964812258e-13
"{TTLL4_1=1,ZZEF1_2=1,TRIM65_2=1,COG3_1_homo=1} => {grading=0}",0.0536193029490617,0.833333333333333,0.064343163538874,1.49439102564103,20,4.43424767435679e-10
"{ZZEF1_2=1,TRIM65_2=1,PNPT1_1=1,COG3_1_homo=1} => {grading=0}",0.0563002680965147,0.84,0.0670241286863271,1.50634615384615,21,1.89390902864375e-08
"{TFRC_1=1,ZZEF1_2=1,TRIM65_2=1,COG3_1_homo=1} => {grading=0}",0.0536193029490617,0.833333333333333,0.064343163538874,1.49439102564103,20,4.43424767435679e-10
"{PPM1E_1=1,ZZEF1_2=1,TRIM65_2=1,COG3_1_homo=1} => {grading=0}",0.0563002680965147,0.807692307692308,0.0697050938337802,1.44840976331361,21,1.95069964812258e-13
"{ADAM15_1=1,ZZEF1_2=1,COG3_1_homo=1,MRPL10_1_hemi=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,1.89390902864375e-08
"{ZZEF1_2=1,COG3_1_homo=1,MRPL10_1_hemi=1,SLC25A5_1_hemi=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,1.89390902864375e-08
"{NLRP6_1=1,CPO_1=1,ZZEF1_2=1,COG3_1_homo=1} => {grading=0}",0.0616621983914209,0.821428571428571,0.0750670241286863,1.47304258241758,23,4.43424767435679e-10
"{CPO_1=1,ITIH2_1=1,ZZEF1_2=1,COG3_1_homo=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,4.43424767435679e-10
"{SHANK3_1=1,CPO_1=1,ZZEF1_2=1,COG3_1_homo=1} => {grading=0}",0.064343163538874,0.827586206896552,0.0777479892761394,1.4840848806366,24,1.89390902864375e-08
"{CPO_1=1,ZZEF1_2=1,COG3_1_homo=1,SLC25A5_1_hemi=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,1.95069964812258e-13
"{PPM1E_1=1,KRTAP27.1_1=1,ZZEF1_2=1,COG3_1_homo=1} => {grading=0}",0.0536193029490617,0.833333333333333,0.064343163538874,1.49439102564103,20,5.54970716074877e-08
"{SHANK3_1=1,ZZEF1_2=1,COG3_1_homo=1,SLC25A5_1_hemi=1} => {grading=0}",0.0616621983914209,0.821428571428571,0.0750670241286863,1.47304258241758,23,1.89390902864375e-08
"{PPM1E_1=1,DNAH6_1=1,ZZEF1_2=1,HOXA4_1_homo=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,9.65770290887654e-12
"{PPM1E_1=1,DNAH6_1=1,ZZEF1_2=1,ANOS1_1_hemi=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,6.87865905224722e-08
"{DNAH6_1=1,NLRP6_1=1,ZZEF1_2=1,POF1B_1_hemi=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,1.89390902864375e-08
"{DNAH6_1=1,SHANK3_1=1,ITIH2_1=1,ZZEF1_2=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,5.54970716074877e-08
"{TMPRSS15_3=1,CLDN16_1=1,ZZEF1_2=1,PAX4_1_homo=1} => {grading=0}",0.0509383378016086,0.95,0.0536193029490617,1.70360576923077,19,1.89390902864375e-08
"{PPM1E_1=1,TMPRSS15_3=1,CLDN16_1=1,ZZEF1_2=1} => {grading=0}",0.0563002680965147,0.84,0.0670241286863271,1.50634615384615,21,5.54970716074877e-08
"{TTLL4_1=1,ZZEF1_2=1,TMEM221_2_homo=1,TENT5D_1_hemi=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,1.89390902864375e-08
"{KRTAP27.1_1=1,ZZEF1_2=1,PNPT1_1=1,MXRA5_1_hemi=1} => {grading=0}",0.0509383378016086,0.95,0.0536193029490617,1.70360576923077,19,5.54970716074877e-08
"{PPM1E_1=1,AURKA_1=1,OR56A4_1=1,ZZEF1_2=1} => {grading=0}",0.0563002680965147,0.807692307692308,0.0697050938337802,1.44840976331361,21,1.89390902864375e-08
"{OR56A4_1=1,ZZEF1_2=1,ANOS1_1_hemi=1,POF1B_1_hemi=1} => {grading=0}",0.0563002680965147,0.807692307692308,0.0697050938337802,1.44840976331361,21,1.89390902864375e-08
"{OR56A4_1=1,ITIH2_1=1,ZZEF1_2=1,POF1B_1_hemi=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,1.89390902864375e-08
"{TTLL4_1=1,CLDN16_1=1,ZZEF1_2=1,TRIM65_2=1} => {grading=0}",0.0509383378016086,0.904761904761905,0.0563002680965147,1.62248168498168,19,4.43424767435679e-10
"{PPM1E_1=1,CLDN16_1=1,ZZEF1_2=1,TRIM65_2=1} => {grading=0}",0.0536193029490617,0.833333333333333,0.064343163538874,1.49439102564103,20,1.89926407677451e-09
"{TTLL4_1=1,OTOGL_1=1,CLDN16_1=1,ZZEF1_2=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,1.89390902864375e-08
"{CLDN16_1=1,LY6D_1=1,ZZEF1_2=1,PAX4_1_homo=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,5.54970716074877e-08
"{TTLL4_1=1,CLDN16_1=1,ZZEF1_2=1,PAX4_1_homo=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,1.89390902864375e-08
"{OTOGL_1=1,ZZEF1_2=1,TRIM65_2=1,PAX4_1_homo=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,1.89390902864375e-08
"{OTOGL_1=1,ITIH2_1=1,ZZEF1_2=1,TRIM65_2=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,5.54970716074877e-08
"{KRTAP27.1_1=1,CPO_1=1,ZZEF1_2=1,TRIM65_2=1} => {grading=0}",0.0589812332439678,0.814814814814815,0.0723860589812333,1.46118233618234,22,1.17357749628925e-07
"{KRTAP27.1_1=1,TTLL4_1=1,ZZEF1_2=1,TRIM65_2=1} => {grading=0}",0.0697050938337802,0.866666666666667,0.0804289544235925,1.55416666666667,26,6.87865905224722e-08
"{ADAM15_1=1,KRTAP27.1_1=1,ZZEF1_2=1,TRIM65_2=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,5.54970716074877e-08
"{KRTAP27.1_1=1,ZZEF1_2=1,TRIM65_2=1,POF1B_1_hemi=1} => {grading=0}",0.064343163538874,0.8,0.0804289544235925,1.43461538461538,24,6.87865905224722e-08
"{PPM1E_1=1,KRTAP27.1_1=1,ZZEF1_2=1,TRIM65_2=1} => {grading=0}",0.0750670241286863,0.823529411764706,0.0911528150134048,1.47680995475113,28,1.17357749628925e-07
"{TTLL4_1=1,OTOGL_1=1,ZZEF1_2=1,PAX4_1_homo=1} => {grading=0}",0.064343163538874,0.923076923076923,0.0697050938337802,1.65532544378698,24,1.89390902864375e-08
"{OTOGL_1=1,ZZEF1_2=1,PAX4_1_homo=1,SLC25A5_1_hemi=1} => {grading=0}",0.0616621983914209,0.851851851851852,0.0723860589812332,1.52759971509972,23,1.89390902864375e-08
"{PPM1E_1=1,OTOGL_1=1,ZZEF1_2=1,PAX4_1_homo=1} => {grading=0}",0.0723860589812333,0.870967741935484,0.0831099195710456,1.56187965260546,27,5.54970716074877e-08
"{PPM1E_1=1,AURKA_1=1,MAML3_1=1,ZZEF1_2=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,5.54970716074877e-08
"{ZZEF1_2=1,ANO9_1=1,PAX4_1_homo=1,SLC25A5_1_hemi=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,5.54970716074877e-08
"{KRTAP27.1_1=1,CPO_1=1,ZZEF1_2=1,ANOS1_1_hemi=1} => {grading=0}",0.0563002680965147,0.84,0.0670241286863271,1.50634615384615,21,1.54897388334081e-07
"{KRTAP27.1_1=1,CPO_1=1,MAML3_1=1,ZZEF1_2=1} => {grading=0}",0.0509383378016086,0.95,0.0536193029490617,1.70360576923077,19,1.54897388334081e-07
"{CPO_1=1,MAML3_1=1,ZZEF1_2=1,POF1B_1_hemi=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,1.85919085889447e-08
"{KRTAP27.1_1=1,CPO_1=1,ZZEF1_2=1,PNPT1_1=1} => {grading=0}",0.0723860589812333,0.870967741935484,0.0831099195710456,1.56187965260546,27,6.87865905224722e-08
"{PPM1E_1=1,KRTAP27.1_1=1,CPO_1=1,ZZEF1_2=1} => {grading=0}",0.0750670241286863,0.8,0.0938337801608579,1.43461538461538,28,6.84391407368541e-09
"{KRTAP27.1_1=1,TTLL4_1=1,ZZEF1_2=1,ANOS1_1_hemi=1} => {grading=0}",0.064343163538874,0.8,0.0804289544235925,1.43461538461538,24,6.87865905224722e-08
"{KRTAP27.1_1=1,TTLL4_1=1,MAML3_1=1,ZZEF1_2=1} => {grading=0}",0.0509383378016086,0.904761904761905,0.0563002680965147,1.62248168498168,19,1.85919085889447e-08
"{TTLL4_1=1,MAML3_1=1,ZZEF1_2=1,POF1B_1_hemi=1} => {grading=0}",0.0563002680965147,0.807692307692308,0.0697050938337802,1.44840976331361,21,1.89926407677451e-09
"{KRTAP27.1_1=1,TTLL4_1=1,NLRP6_1=1,ZZEF1_2=1} => {grading=0}",0.0777479892761394,0.805555555555556,0.096514745308311,1.44457799145299,29,1.85919085889447e-08
"{TRAK1_1=1,PNPT1_1=1,PDILT_3=1,FOXR2_1_hemi=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,9.65770290887654e-12
"{TTLL4_1=1,TRAK1_1=1,PNPT1_1=1,SEC16A_1=1} => {grading=0}",0.0509383378016086,0.826086956521739,0.0616621983914209,1.48139632107023,19,9.65770290887654e-12
"{TRAK1_1=1,PNPT1_1=1,COG3_1_homo=1,TENT5D_1_hemi=1} => {grading=0}",0.0589812332439678,0.846153846153846,0.0697050938337802,1.51738165680473,22,1.89390902864375e-08
"{TRAK1_1=1,COG3_1_homo=1,SLC25A5_1_hemi=1,TENT5D_1_hemi=1} => {grading=0}",0.0563002680965147,0.875,0.064343163538874,1.56911057692308,21,1.89390902864375e-08
"{PPM1E_1=1,TRAK1_1=1,COG3_1_homo=1,TENT5D_1_hemi=1} => {grading=0}",0.0563002680965147,0.875,0.064343163538874,1.56911057692308,21,1.89390902864375e-08
"{TRAK1_1=1,COG3_1_homo=1,TENT5D_1_hemi=1,FOXR2_1_hemi=1} => {grading=0}",0.0563002680965147,0.875,0.064343163538874,1.56911057692308,21,1.89390902864375e-08
"{TRAK1_1=1,PNPT1_1=1,COG3_1_homo=1,SLC25A5_1_hemi=1} => {grading=0}",0.0616621983914209,0.821428571428571,0.0750670241286863,1.47304258241758,23,1.89390902864375e-08
"{PPM1E_1=1,TRAK1_1=1,PNPT1_1=1,COG3_1_homo=1} => {grading=0}",0.064343163538874,0.8,0.0804289544235925,1.43461538461538,24,1.89390902864375e-08
"{TRAK1_1=1,HSDL1_1=1,PAX4_1_homo=1,TENT5D_1_hemi=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,5.54970716074877e-08
"{TRAK1_1=1,SWT1_2=1,TMEM221_2_homo=1,PAX4_1_homo=1} => {grading=0}",0.0509383378016086,0.95,0.0536193029490617,1.70360576923077,19,1.89390902864375e-08
"{MIA3_1=1,HDLBP_1=1,TRAK1_1=1,TMEM221_2_homo=1} => {grading=0}",0.0563002680965147,0.91304347826087,0.0616621983914209,1.63733277591973,21,1.89390902864375e-08
"{MIA3_1=1,TRAK1_1=1,TMEM221_2_homo=1,TENT5D_1_hemi=1} => {grading=0}",0.0563002680965147,0.954545454545455,0.0589812332439678,1.71175699300699,21,1.89390902864375e-08
"{MIA3_1=1,TFRC_1=1,TRAK1_1=1,TMEM221_2_homo=1} => {grading=0}",0.0563002680965147,0.91304347826087,0.0616621983914209,1.63733277591973,21,1.89390902864375e-08
"{TTLL4_1=1,TFRC_1=1,TRAK1_1=1,TMEM221_2_homo=1} => {grading=0}",0.0563002680965147,0.875,0.064343163538874,1.56911057692308,21,1.89390902864375e-08
"{PPP1R26_1=1,TRAK1_1=1,MAGEB3_2_hemi=1,FOXR2_1_hemi=1} => {grading=0}",0.0509383378016086,0.904761904761905,0.0563002680965147,1.62248168498168,19,4.43424767435679e-10
"{HDLBP_1=1,TRAK1_1=1,MAGEB3_2_hemi=1,FOXR2_1_hemi=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,5.54970716074877e-08
"{N4BP2_1=1,PPP1R26_1=1,TRAK1_1=1,FOXR2_1_hemi=1} => {grading=0}",0.0509383378016086,0.904761904761905,0.0563002680965147,1.62248168498168,19,4.43424767435679e-10
"{N4BP2_1=1,HDLBP_1=1,TRAK1_1=1,FOXR2_1_hemi=1} => {grading=0}",0.0536193029490617,0.869565217391304,0.0616621983914209,1.55936454849498,20,1.89926407677451e-09
"{N4BP2_1=1,TRAK1_1=1,PNPT1_1=1,PAX4_1_homo=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,1.85919085889447e-08
"{PPM1E_1=1,N4BP2_1=1,TRAK1_1=1,PAX4_1_homo=1} => {grading=0}",0.0536193029490617,0.833333333333333,0.064343163538874,1.49439102564103,20,5.71006162792368e-11
"{N4BP2_1=1,TRAK1_1=1,PAX4_1_homo=1,FOXR2_1_hemi=1} => {grading=0}",0.0536193029490617,0.869565217391304,0.0616621983914209,1.55936454849498,20,1.89926407677451e-09
"{N4BP2_1=1,TTLL4_1=1,TRAK1_1=1,PNPT1_1=1} => {grading=0}",0.0509383378016086,0.904761904761905,0.0563002680965147,1.62248168498168,19,1.85919085889447e-08
"{N4BP2_1=1,TTLL4_1=1,TRAK1_1=1,SLC25A5_1_hemi=1} => {grading=0}",0.0536193029490617,0.869565217391304,0.0616621983914209,1.55936454849498,20,5.54970716074877e-08
"{PPM1E_1=1,N4BP2_1=1,TTLL4_1=1,TRAK1_1=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,3.64205647101872e-15
"{N4BP2_1=1,TTLL4_1=1,TRAK1_1=1,FOXR2_1_hemi=1} => {grading=0}",0.0563002680965147,0.91304347826087,0.0616621983914209,1.63733277591973,21,1.89926407677451e-09
"{PPM1E_1=1,N4BP2_1=1,TRAK1_1=1,PNPT1_1=1} => {grading=0}",0.0589812332439678,0.814814814814815,0.0723860589812333,1.46118233618234,22,7.36627178724228e-10
"{HDLBP_1=1,TRAK1_1=1,POF1B_1_hemi=1,MXRA5_1_hemi=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,4.43424767435679e-10
"{PPM1E_1=1,HDLBP_1=1,TRAK1_1=1,MXRA5_1_hemi=1} => {grading=0}",0.0589812332439678,0.88,0.0670241286863271,1.57807692307692,22,4.43424767435679e-10
"{HDLBP_1=1,TRAK1_1=1,MXRA5_1_hemi=1,FOXR2_1_hemi=1} => {grading=0}",0.0616621983914209,0.884615384615385,0.0697050938337802,1.58635355029586,23,1.89390902864375e-08
"{TFRC_1=1,TRAK1_1=1,ANO9_1=1,MXRA5_1_hemi=1} => {grading=0}",0.0536193029490617,0.869565217391304,0.0616621983914209,1.55936454849498,20,1.89390902864375e-08
"{PPP1R26_1=1,OR56A4_1=1,TRAK1_1=1,POF1B_1_hemi=1} => {grading=0}",0.0536193029490617,0.952380952380952,0.0563002680965147,1.70787545787546,20,1.89390902864375e-08
"{PPM1E_1=1,PPP1R26_1=1,OR56A4_1=1,TRAK1_1=1} => {grading=0}",0.064343163538874,0.923076923076923,0.0697050938337802,1.65532544378698,24,1.89390902864375e-08
"{PPP1R26_1=1,OR56A4_1=1,TRAK1_1=1,FOXR2_1_hemi=1} => {grading=0}",0.0670241286863271,0.925925925925926,0.0723860589812333,1.66043447293447,25,1.89390902864375e-08
"{PPM1E_1=1,HDLBP_1=1,OR56A4_1=1,TRAK1_1=1} => {grading=0}",0.0509383378016086,0.863636363636364,0.0589812332439678,1.54873251748252,19,1.89390902864375e-08
"{HDLBP_1=1,OR56A4_1=1,TRAK1_1=1,FOXR2_1_hemi=1} => {grading=0}",0.0563002680965147,0.875,0.064343163538874,1.56911057692308,21,1.89390902864375e-08
"{PPM1E_1=1,PPP1R26_1=1,TRAK1_1=1,FAM166B_2=1} => {grading=0}",0.0563002680965147,0.807692307692308,0.0697050938337802,1.44840976331361,21,4.43424767435679e-10
"{PPP1R26_1=1,TRAK1_1=1,FAM166B_2=1,FOXR2_1_hemi=1} => {grading=0}",0.0563002680965147,0.807692307692308,0.0697050938337802,1.44840976331361,21,4.43424767435679e-10
"{HDLBP_1=1,TRAK1_1=1,FAM166B_2=1,PNPT1_1=1} => {grading=0}",0.0536193029490617,0.869565217391304,0.0616621983914209,1.55936454849498,20,5.54970716074877e-08
"{PPM1E_1=1,HDLBP_1=1,TRAK1_1=1,FAM166B_2=1} => {grading=0}",0.0536193029490617,0.8,0.0670241286863271,1.43461538461538,20,9.65770290887654e-12
"{HDLBP_1=1,TRAK1_1=1,FAM166B_2=1,FOXR2_1_hemi=1} => {grading=0}",0.0589812332439678,0.846153846153846,0.0697050938337802,1.51738165680473,22,9.65770290887654e-12
"{PPM1E_1=1,TRAK1_1=1,FAM166B_2=1,PAX4_1_homo=1} => {grading=0}",0.0697050938337802,0.838709677419355,0.0831099195710456,1.50403225806452,26,5.54970716074877e-08
