,gene,importance
178,EFCAB8_2_homo,-0.2935885680779495
179,RESF1_2_homo,-0.2922278810805723
180,ARHGEF28_0_homo,0.2900823260681579
181,DGKG_2_homo,0.28959549944265855
182,HLX_0_homo,0.28843171386739863
183,FPR1_3_homo,0.2883477507767711
184,NCR2_1_homo,-0.28794939129807134
185,RPS6KB2_1_homo,0.28738624770467874
186,ZNF141_1_homo,-0.2870225969463561
187,CALD1_1_homo,0.28557721348047743
188,CPA4_1_homo,-0.2847408137237823
189,MEX3C_1_homo,-0.28459758950038216
190,POLI_1_homo,-0.28403265735622535
191,ERCC2_2_homo,0.2835854505155685
192,PPFIA3_1_homo,0.283522683363986
193,DNHD1_0_homo,-0.28320971509636034
194,ADAR_1_homo,-0.28264521593789205
195,DHRSX_2_homo,0.28173883380216724
196,ANLN_1_homo,0.2815665837940154
197,COL15A1_0_homo,0.2812825755330146
198,SLC17A1_1_homo,0.280507986424605
199,AGBL2_1_homo,-0.2803553287062033
200,IGSF22_1_homo,0.2797866929204786
201,ERI2_1_homo,-0.2787234492827645
202,FBXW8_3_homo,-0.27861004341438017
203,ANKRD61_1_homo,-0.27772859305029063
204,ZBTB42_1_homo,-0.27732161835042646
205,TTF2_1_homo,0.2773175527722115
206,SELL_1_homo,-0.2766625350012549
207,PODXL_3_homo,0.27644046854232074
208,MRVI1_4_homo,0.2762628322252447
209,JMY_1_homo,-0.2759545967167779
210,CSPG5_1_homo,-0.27480711917890144
211,GRB14_1_homo,-0.274457477534359
212,GSTP1_1_homo,0.27171641920858425
213,LRRIQ3_1_homo,0.26829931536799645
214,PLBD1_3_homo,-0.26827695279744557
215,HEXB_1_homo,0.26627862522131657
216,TMEM244_3_homo,-0.26568935349839357
217,HGD_1_homo,-0.2654653524704106
218,TMPRSS2_1_homo,0.26517513144162785
219,RAD51AP2_1_homo,-0.26513995838168514
220,OR13J1_1_homo,0.2643130059305502
221,CARMIL1_1_homo,-0.2626820455636488
222,DCHS1_1_homo,0.26159719838658824
223,FAT2_0_homo,-0.26147685984882074
224,LCE5A_1_homo,-0.26074590122003594
225,EXOC3L4_0_homo,-0.26006710367786806
226,PLBD1_2_homo,0.2578677127706491
227,KIF20B_1_homo,-0.2559843408642133
228,MRPL30_1_homo,0.2556841426588325
229,ELF1_1_homo,-0.2556777566121233
230,CENPU_1_homo,0.25554701428656534
231,ESPL1_4_homo,0.2551851280333858
232,SHISA9_1_homo,-0.25471128650726027
233,CIB4_1_homo,0.25457085935829865
234,PRRC2C_1_homo,-0.2542501328949642
235,KRT77_1_homo,-0.25402009387927615
236,HK1_1_homo,0.25390591614557123
237,MRO_1_homo,-0.2538313650451733
238,TTC12_1_homo,0.25329794425845886
239,MMP17_1_homo,0.24968800784011663
240,FAM114A2_1_homo,-0.24892062446965188
241,NUP58_1_homo,-0.24849878779148837
242,ZNF471_1_homo,0.24725945049174258
243,ANKRD12_1_homo,0.24720250291081336
244,ZNF354C_1_homo,0.24627628522275413
245,MSH3_3_homo,-0.24624158549145173
246,KRT10_1_homo,0.24524307106074097
247,SPIB_1_homo,0.24409736900447526
248,RNF168_1_homo,-0.2435218122010703
249,RBM11_1_homo,-0.2413132964756037
250,C11orf97_2_homo,-0.24079369503547535
251,CSRNP1_1_homo,-0.23981133248938072
252,TBC1D1_1_homo,0.2397330429371338
253,CLEC10A_1_homo,0.23852869788855882
254,UNC13A_2_homo,-0.2382124018653978
255,MERTK_1_homo,0.23820613609837132
256,NUTM2F_1_homo,0.23671021825457897
257,SPINT4_1_homo,0.23647096015766556
258,MFGE8_3_homo,0.2362106273247985
259,MYO18A_1_homo,0.2338851626271784
260,SLCO1B7_2_homo,-0.23296767013852487
261,NBPF3_1_homo,-0.23283619074226833
262,L3HYPDH_1_homo,0.23277060970407099
263,PCDHGA2_1_homo,0.23219435379777062
264,RNF144A_1_homo,-0.23212180056185222
265,AKAP13_1_homo,-0.23183511029111012
266,SPTBN5_0_homo,0.23046685846791312
267,DOCK5_2_homo,-0.22940969442641868
268,C3orf33_1_homo,0.2286345832207208
269,DOC2A_1_homo,0.2274238938472349
270,GLCE_1_homo,-0.22589900418275827
271,OBSCN_2_homo,0.2258519197708163
272,NAA60_1_homo,-0.22578768152934528
273,SAMSN1_3_homo,0.22554542238961287
274,ERI1_1_homo,-0.2255218415604735
275,MRGPRX3_1_homo,-0.2254972873552358
276,KRTAP10-1_1_homo,-0.22525076918496628
277,EPB41L4B_1_homo,0.22461966105862488
278,MCTP2_1_homo,-0.2239954080091472
279,SLC2A9_5_homo,-0.22394585070265027
280,SH3YL1_1_homo,0.22392946991210222
281,KRTAP19-6;KRTAP19-6_1_homo,-0.2238033079143945
282,MRNIP_1_homo,-0.2237778277186981
283,TEX55_1_homo,-0.22312635728956948
284,CPED1_2_homo,-0.22207229793370284
285,IL13_1_homo,-0.2219680064962493
286,PDCD11_1_homo,-0.22194609150354852
287,SYT8_1_homo,-0.22171922917888823
288,FAM186A_2_homo,0.22154553803311552
289,PCDHB7_1_homo,-0.22139361786154327
290,PSG11_1_homo,0.22109937630885962
291,CPS1_3_homo,0.220939078564656
292,OR6C1_1_homo,-0.22072641476900406
293,GPR153_1_homo,0.22037194587751988
294,MFSD1_1_homo,-0.2190487672303219
295,CSNK2A3_2_homo,0.21669736333096168
296,PRPF4B_1_homo,-0.21587579240496457
297,ESPNL_1_homo,-0.2151156464917953
298,HRNR_0_homo,0.21465853482996033
299,LNX2_1_homo,-0.21405577378361398
300,MIA2_3_homo,-0.21349414314229753
301,TRPV1_1_homo,0.21302186323093442
302,OR3A1_1_homo,-0.2126730858894326
303,TONSL_1_homo,-0.21248987631762348
304,ATP13A5_4_homo,-0.2120414490609859
305,CSNK2A3_1_homo,-0.21193200523524447
306,OR5H1_1_homo,-0.211400875342528
307,SIRPD_1_homo,0.21137798757520043
308,CEP57_1_homo,0.21003662934860048
309,VDR_1_homo,-0.20894399494879873
310,ANKRD34B_1_homo,0.20873139230603005
311,GBP6_1_homo,-0.20863247884133895
312,PYY_2_homo,0.20833765291951592
313,ADAMTS7_3_homo,-0.207901222819865
314,CABP2_1_homo,-0.2071056438615238
315,HTR3C_2_homo,0.20602002597315708
316,SLC35G2_1_homo,-0.20523391532243576
317,PCLO_1_homo,-0.20485747696388246
318,KRT25_1_homo,0.20484293842875223
319,PJA2_1_homo,-0.20443558747956359
320,FAM71A_1_homo,0.20435363164149484
321,FSIP2_4_homo,0.20368468874967607
322,MUC15_1_homo,0.20257515694674955
323,UCK1_3_homo,-0.2024964098348699
324,TBX1_0_homo,0.2020777608978277
325,DCLRE1A_1_homo,-0.1994221742072124
326,KCNK16_1_homo,0.19936155862318503
327,OR51V1_1_homo,-0.19894021376827745
328,NFATC1_1_homo,-0.1977481499613326
329,TMEM238_1_homo,-0.1977260254971444
330,CDH17_4_homo,0.19764440360929292
331,LSP1_1_homo,-0.1973913503220337
332,STX2_2_homo,0.19604397349897995
333,TGFBRAP1_1_homo,-0.19476819258038214
334,CRISPLD2_2_homo,-0.1936039587345124
335,FHL5_1_homo,0.19261444350791646
336,GSAP_2_homo,0.1920418642071423
337,PSD4_1_homo,0.1915591709108389
338,ANKRD36_2_homo,-0.1914567541995835
339,GDF1_1_homo,-0.19119823898431562
340,GPR88_1_homo,-0.19046287374890208
341,USP29_2_homo,0.19007695763061896
342,COL6A5_3_homo,-0.18971482424641534
343,DCAF15_1_homo,-0.18930559549185938
344,TNC_0_homo,-0.18840706094344833
345,EVC_3_homo,-0.18828484738113174
346,C11orf21_1_homo,-0.18792152257877034
347,ZNF239_1_homo,-0.18756856116768905
348,NLRP8_0_homo,0.18730455758863085
349,CCDC169;CCDC169-SOHLH2_1_homo,-0.18727720587278152
350,OR51B4_1_homo,-0.1870428223485857
351,WASHC2A_1_homo,0.18674145917148877
352,COL6A3_3_homo,-0.18647784992684158
353,DNASE2B_0_homo,0.1860953603682639
354,OR5H14_1_homo,-0.18560704171412276
355,FAM186A_1_homo,-0.18544352775217784
356,NKX1-1_1_homo,0.18522302320727235
357,BPI_2_homo,-0.18435882863189101
358,AOC1_1_homo,0.18411165936512952
359,MAML3_2_homo,0.1834843290933786
360,SBK2_1_homo,0.18320403312714773
361,KRT14_1_homo,0.18303386989519776
362,TBC1D8_1_homo,-0.18279591817535898
363,NPSR1_2_homo,0.1824519173229845
364,SCARF2_2_homo,-0.181898572087731
365,RGS7BP_1_homo,-0.1816567509768394
366,SUGP2_1_homo,0.18006147378294074
367,CCDC50_2_homo,-0.1800602615788348
368,AHSG_1_homo,0.17984779845917687
369,FREM2_1_homo,0.17922749047951256
370,TRPV3_2_homo,-0.17837701039346382
371,CCDC61_1_homo,0.17610149191277558
372,LLGL2_3_homo,-0.17608237728052786
373,USP29_1_homo,-0.17592345711429644
374,UHRF1_1_homo,-0.17502402986183896
375,FREM2_2_homo,-0.17465108270367066
376,MPHOSPH10_1_homo,0.1741975101722524
377,TNFRSF11A_1_homo,-0.1734289705362542
378,TMEM177_1_homo,0.1731392213154917
379,RGL4_1_homo,0.17312994747070173
380,WDR41_1_homo,0.17293076562785856
381,CBR3_1_homo,0.1727034125389631
382,TMEM135_1_homo,0.172158638255302
383,GALNTL5_0_homo,0.17200006010715038
384,ZNF415_0_homo,-0.17162321713097714
385,DNAAF5_2_homo,-0.17131966534504073
386,IQCN_1_homo,0.17000294306762537
387,ZNF160_1_homo,-0.16990313067143883
388,STX2_1_homo,-0.1698219225436203
389,MFGE8_2_homo,-0.16945435274453247
390,IL37_1_homo,0.16897252805252752
391,B3GNT7_1_homo,-0.16885991880394138
392,HIST1H1T_1_homo,0.16884086020634237
393,CHRNA2_1_homo,0.16879621469211373
394,IFITM2_1_homo,0.16834567030467573
395,TMEM81_1_homo,-0.1674167470568344
396,BRICD5_1_homo,0.16688711401094816
397,WDR91_1_homo,0.1667590916197832
398,TANC1_3_homo,-0.16670120024908272
399,ULK4_2_homo,-0.16539988327393956
400,B4GALNT2_1_homo,0.16462526702544647
401,ELP2_1_homo,-0.16411961753749005
402,RIPOR3_1_homo,0.16390700453768062
403,CST9_1_homo,-0.16343542602919564
404,HAP1_2_homo,0.16306013403607098
405,GSDMC_1_homo,0.16284624939178224
406,BOD1L1_1_homo,0.16264067916198438
407,NOP53_1_homo,-0.162465783853864
408,ZNF48_1_homo,-0.16211141671111312
409,SYNE2_0_homo,-0.16209659667126083
410,CEP55_1_homo,0.1620217711438928
411,SEH1L_1_homo,0.16202119926824243
412,TMEM213_1_homo,-0.16199041791103572
413,PLCB4_1_homo,-0.16136835207727665
414,ESYT3_1_homo,-0.16104336317935738
415,SYNE2_1_homo,0.16095326723013517
416,KCNA7_1_homo,-0.16083304454002711
417,PTPRQ_1_homo,-0.16058968219756725
418,SUN1_1_homo,-0.15894274173465875
419,GRK4_1_homo,-0.15867592388523777
420,ACOX1_1_homo,-0.15769744840151634
421,REXO1_1_homo,-0.1561912047120061
422,LOXHD1_1_homo,-0.15606283301065854
423,FHAD1_2_homo,0.15544267277376028
424,SERPINA11_1_homo,-0.15469855231136473
425,PKP1_0_homo,0.15460795881104689
426,AEBP1_1_homo,-0.15429722700742415
427,KISS1R_1_homo,-0.15408548286765208
428,SPNS3_1_homo,-0.1539725379364002
429,CCDC85A_1_homo,0.15393208281725343
430,KIAA2012_1_homo,0.15377171032216908
431,ZNF229_1_homo,-0.15374023174417195
432,CTCFL_0_homo,0.15330105040118397
433,CHORDC1_1_homo,-0.1532319693013845
434,CGNL1_1_homo,0.15316832864546964
435,SPP1_1_homo,-0.15267341112855876
436,PDE1C_1_homo,-0.15230177496688668
437,SMTN_1_homo,0.1506146421276197
438,RPS6KA2_2_homo,0.15041165411882182
439,EFCAB6_2_homo,0.15029842597229504
440,HAP1_4_homo,-0.15029259473623718
441,TBP_1_homo,-0.14976470263512148
442,WFDC10B_1_homo,0.1489342462127674
443,DOT1L_1_homo,-0.1489032762863494
444,LY75;LY75-CD302_3_homo,0.1488357089337098
445,GALNT4;POC1B-GALNT4_1_homo,-0.14840510265407575
446,UBQLN4_1_homo,0.1470581277959021
447,ANKRD30A_2_homo,-0.1469627433775217
448,GLI2_1_homo,-0.14661638706397517
449,STPG2_1_homo,0.1463781049761212
450,PLIN4_0_homo,0.1462387147216295
451,SNAPC2_1_homo,-0.144654872333973
452,ALG1L_2_homo,-0.14455604921404794
453,ZNF45_1_homo,-0.1444569711276038
454,KIF24_1_homo,-0.14429920783133574
455,ZNF501_1_homo,0.14416048346498764
456,SHOC1_1_homo,0.14369581330190853
457,SOHLH1_1_homo,0.14365686010599604
458,ZNF749_1_homo,0.14349046532409104
459,KIF16B_1_homo,-0.14316757184164952
460,DMAC2_1_homo,0.14310894441333868
461,OR2A2_1_homo,-0.14269083368548716
462,TBXT_1_homo,0.142033764672178
463,C19orf81_1_homo,0.14158628826720496
464,SLC39A4_1_homo,-0.14145849752620668
465,TOPBP1_2_homo,-0.14109457418427324
466,EFCAB5_1_homo,-0.14047429390872768
467,STXBP4_1_homo,-0.14033032010182103
468,ASB15_1_homo,-0.14020384705728647
469,NSUN7_2_homo,-0.13924224744168054
470,CTBS_0_homo,0.13923710203774317
471,CEP55_2_homo,-0.1385115332963372
472,IGFBP2_1_homo,-0.13833263040312407
473,NELL1_1_homo,-0.13793137001712943
474,ARHGEF11_1_homo,0.13782529395632404
475,CNTROB_1_homo,0.1377817939366527
476,BMP2_1_homo,0.13719032230460593
477,PARP14_1_homo,-0.13654396598856225
478,ENO3_1_homo,0.1364745537812088
479,SCO2_1_homo,-0.13622050452642437
480,PRPS1L1_1_homo,0.13590826991262012
481,TAS2R38_2_homo,-0.1357895687064079
482,FPR1_2_homo,-0.1357858585971089
483,LONRF2_1_homo,-0.1353721264057868
484,REV1_1_homo,0.1353285924471403
485,OR4L1_2_homo,0.1351205429296368
486,NISCH_1_homo,0.13472275109720105
487,SEMA5B_1_homo,0.13462170914463298
488,COL1A2_1_homo,0.13447283650314656
489,ZNF502_1_homo,0.13425634278045903
490,OAS2_2_homo,0.1336027725162446
491,TULP1_2_homo,0.13166153789560642
492,C11orf24_2_homo,0.1311193043337353
493,ZNF404_2_homo,-0.1305495362492619
494,STEAP4_1_homo,-0.13031352604404184
495,CLEC12A_1_homo,0.12977067465870934
496,KRI1_2_homo,-0.12971771916773123
497,CBR4_1_homo,-0.12963450798861223
498,CD52_1_homo,0.12943462687896223
499,NODAL_1_homo,0.12942793688000528
500,DSTYK_1_homo,-0.12882415205793546
501,PIGR_1_homo,-0.12866901663816752
502,KIF15_1_homo,0.12865102126815994
503,GOT2_1_homo,0.12815942120373236
504,CRIP3_1_homo,-0.12790130831700908
505,ISM2_1_homo,-0.12729021121590978
506,SYNPO2_1_homo,-0.12727939070382657
507,RNASEL_1_homo,-0.12722860261312602
508,MMS22L_1_homo,0.12615682731621952
509,ADRB2_2_homo,0.1260071718434093
510,PSD3_1_homo,0.12562792504360032
511,ATP10B_1_homo,0.12508845174280853
512,OR6C1_2_homo,0.12476884172638117
513,SACM1L_1_homo,0.12436620826382076
514,NT5E_1_homo,0.12349319369534874
515,MYO15B_0_homo,0.12271737060941479
516,COA6_1_homo,0.12224872603705278
517,CDCP1_1_homo,-0.12200055684673244
518,FBXO47_1_homo,-0.12197383833162809
519,NLRX1_1_homo,0.12140713035223066
520,NRCAM_1_homo,-0.1212696400281516
521,STOX1_1_homo,-0.12105959012482001
522,ZNF695_2_homo,0.120872626588384
523,SH3RF2_2_homo,0.12082642881444719
524,ZNF765_1_homo,0.12079402956925495
525,DHTKD1_1_homo,-0.12065491343425239
526,OLFML2B_1_homo,0.11919890306823729
527,ZNF233_1_homo,0.1189011956519218
528,LOC400499_1_homo,-0.11879199848765072
529,TEPP_1_homo,0.11728019676208916
530,SHLD2_1_homo,-0.11722403177096354
531,MRPL9_1_homo,-0.11721623012683961
532,AKR1B10_1_homo,-0.11720513015711273
533,ZNF610_1_homo,0.1171193131754213
534,PRAG1_2_homo,-0.11657834044694779
535,CLCNKA_1_homo,0.11644639416343916
536,CHIA_1_homo,0.11642590649849133
537,AGAP1_2_homo,-0.11570821506041461
538,HERC1_1_homo,-0.11426042672738977
539,TEKT3_2_homo,-0.1141932163331742
540,OPRD1_1_homo,-0.11407463515004816
541,DDX51_1_homo,-0.11401388462412115
542,MYO18B_1_homo,-0.11362626388461652
543,CNTRL_2_homo,0.11357860764065014
544,FYTTD1_1_homo,-0.11328503268737407
545,PRSS55_1_homo,0.11304704707073711
546,LSG1_1_homo,-0.1130081437012098
547,B3GALT5_1_homo,-0.11282274967418729
548,FGL1_2_homo,0.11263160720703481
549,CASP8_1_homo,-0.11234634405762749
550,RMI1_1_homo,0.11227590833091652
551,ESF1_1_homo,-0.11217858104110301
552,PEX11G_1_homo,0.11200400894951451
553,TRPV1_2_homo,-0.11197932347044888
554,HSPA4L_1_homo,0.11193126069935355
555,CDKN2AIP_1_homo,-0.11160387263803918
556,OTOG_0_homo,-0.11155816982124986
557,PRSS48_1_homo,0.11046201766236649
558,ART1_1_homo,-0.11039901225907615
559,DISP3_1_homo,0.11022187774831133
560,OR52H1_1_homo,-0.11021820654621386
561,TEX48_3_homo,0.11019376348087107
562,ANKLE1_1_homo,-0.11013561492366732
563,FYCO1_3_homo,0.11012230004994317
564,MMP27_3_homo,-0.11002498824729115
565,PRSS53_1_homo,0.10987825396848377
566,GALC_1_homo,0.10830265758834744
567,B3GNT3_1_homo,0.10795947720433755
568,IGSF11_1_homo,-0.10785032270597904
569,ISCU_2_homo,0.1072298913752694
570,CFHR4_2_homo,0.10691343485942129
571,RBP5_1_homo,0.10652167607359134
572,ABCA7_3_homo,-0.10577804831540852
573,MYO18B_3_homo,0.1055581394625593
574,ATP13A2_1_homo,0.10514175835432572
575,AAK1_2_homo,0.10497302284069329
576,SLC6A18_3_homo,-0.10491007866691668
577,ABCG8_1_homo,0.10458504011507863
578,PKHD1_1_homo,0.10362127835837531
579,PLEKHG6_1_homo,0.10361658582346478
580,FAM177B_2_homo,0.10268109507117662
581,F13B_1_homo,0.10210654853722174
582,C6orf118_1_homo,0.10198849448179709
583,PYY_1_homo,-0.1015515115016534
584,RSPO2_1_homo,0.10150553106974268
585,ABCA7_4_homo,0.10135949962849208
586,SPRTN_1_homo,-0.10012475700713909
587,APOL1_1_homo,0.10002725534683769
588,ANKRD30B_1_homo,0.10002551819614382
589,HES3_1_homo,0.09994939118763983
590,VWDE_3_homo,0.09968904167744326
591,UQCC3_1_homo,-0.09962763151244665
592,IL7R_1_homo,-0.09856239915735376
593,TMEM158_1_homo,-0.09754992657065628
594,GGT6_3_homo,0.09713786583591717
595,OR51B5_1_homo,0.09706316274711096
596,TSPYL1_1_homo,0.09699860555998903
597,TNFRSF10B_2_homo,0.09649191848506129
598,N4BP2_1_homo,-0.09645168441093957
599,SMYD4_3_homo,0.09622240215008945
600,COQ2_1_homo,-0.09590997990396605
601,ZNF80_1_homo,-0.09585590502340142
602,KCNK17_1_homo,0.09414249735779355
603,OXA1L_1_homo,0.09325257356691176
604,APOBEC1_1_homo,-0.09273987818955617
605,FGFR4_1_homo,-0.09269569075415775
606,DNAH5_1_homo,0.09252559094343106
607,ATG16L1_1_homo,-0.0920067091657247
608,GTPBP10_2_homo,0.09196948405152669
609,HAVCR2_1_homo,-0.09191509940753502
610,SERPINB13_1_homo,0.09134724075606847
611,PROB1_2_homo,0.09090254254990149
612,KLHDC9_1_homo,0.09089229378346593
613,PRND_1_homo,-0.0908820598029634
614,UTP6_1_homo,0.09072981448806343
615,ZNF443_2_homo,-0.09062974270014575
616,PRR5L_1_homo,0.09040830580499894
617,MARVELD3_2_homo,-0.08970450900022128
618,BICC1_1_homo,-0.08946687682066644
619,SP110_3_homo,0.08894785620822879
620,DBT_1_homo,-0.08856178922810126
621,ATP8B4_1_homo,0.08783797350352349
